
Date and time: 2016-07-12 13:38:05
Netcontrollers: 


Silo,Cable,Sensor,Status
18,069,6-7,Sensors alarms deactivated
18,070,6-7,Sensors alarms deactivated
18,071,6-7,Sensors alarms deactivated
18,072,6-7,Sensors alarms deactivated
30,073,6-7,Sensors alarms deactivated
30,074,6-7,Sensors alarms deactivated
30,075,6-7,Sensors alarms deactivated
30,076,6-7,Sensors alarms deactivated
30,077,6-7,Sensors alarms deactivated
30,078,6-7,Sensors alarms deactivated
29,079,6-7,Sensors alarms deactivated
29,080,6-7,Sensors alarms deactivated
29,081,6-7,Sensors alarms deactivated
29,082,6-7,Sensors alarms deactivated
29,083,6-7,Sensors alarms deactivated
29,084,6-7,Sensors alarms deactivated
28,085,6-7,Sensors alarms deactivated
28,086,6-7,Sensors alarms deactivated
28,087,6-7,Sensors alarms deactivated
28,088,6-7,Sensors alarms deactivated
28,089,6-7,Sensors alarms deactivated
28,090,6,Sensors alarms deactivated
27,091,6-7,Sensors alarms deactivated
27,092,6-7,Sensors alarms deactivated
27,093,6-7,Sensors alarms deactivated
27,094,6-7,Sensors alarms deactivated
27,095,6-7,Sensors alarms deactivated
27,096,6-7,Sensors alarms deactivated
26,097,6-7,Sensors alarms deactivated
26,098,6-7,Sensors alarms deactivated
26,099,6-7,Sensors alarms deactivated
26,100,6-7,Sensors alarms deactivated
26,101,6-7,Sensors alarms deactivated
26,102,6-7,Sensors alarms deactivated
25,103,6-7,Sensors alarms deactivated
25,104,6-7,Sensors alarms deactivated
25,105,6-7,Sensors alarms deactivated
25,106,6-7,Sensors alarms deactivated
25,107,6-7,Sensors alarms deactivated
25,108,6,Sensors alarms deactivated
7,109,6-7,Sensors alarms deactivated
7,110,6-7,Sensors alarms deactivated
7,111,6-7,Sensors alarms deactivated
7,112,6-7,Sensors alarms deactivated
7,113,6-7,Sensors alarms deactivated
7,114,6-7,Sensors alarms deactivated
8,115,6-7,Sensors alarms deactivated
8,116,6-7,Sensors alarms deactivated
8,117,6-7,Sensors alarms deactivated
8,118,6-7,Sensors alarms deactivated
8,119,6-7,Sensors alarms deactivated
8,120,6-7,Sensors alarms deactivated
9,121,6-7,Sensors alarms deactivated
9,122,6-7,Sensors alarms deactivated
9,123,6-7,Sensors alarms deactivated
9,124,6-7,Sensors alarms deactivated
9,125,6-7,Sensors alarms deactivated
9,126,6-7,Sensors alarms deactivated
10,127,6-7,Sensors alarms deactivated
10,128,6-7,Sensors alarms deactivated
10,129,6-7,Sensors alarms deactivated
10,130,6-7,Sensors alarms deactivated
10,131,6-7,Sensors alarms deactivated
10,132,6-7,Sensors alarms deactivated
11,133,6-7,Sensors alarms deactivated
11,134,6-7,Sensors alarms deactivated
11,135,6-7,Sensors alarms deactivated
11,136,6-7,Sensors alarms deactivated
11,137,6-7,Sensors alarms deactivated
11,138,6-7,Sensors alarms deactivated
12,139,6-7,Sensors alarms deactivated
12,140,6-7,Sensors alarms deactivated
12,141,6-7,Sensors alarms deactivated
12,142,6-7,Sensors alarms deactivated
12,143,6-7,Sensors alarms deactivated
12,144,6-7,Sensors alarms deactivated
24,145,All,Deactivated
24,146,5-6-7,Sensors alarms deactivated
24,147,5-6-7,Sensors alarms deactivated
24,148,All,Deactivated
24,149,All,Deactivated
24,150,All,Deactivated
23,151,5-6-7,Sensors alarms deactivated
23,152,5-6-7,Sensors alarms deactivated
23,153,5-6-7,Sensors alarms deactivated
23,154,5-6-7,Sensors alarms deactivated
23,155,5-6-7,Sensors alarms deactivated
23,156,5-6-7,Sensors alarms deactivated
22,157,5-6-7,Sensors alarms deactivated
22,158,5-6-7,Sensors alarms deactivated
22,159,5-6-7,Sensors alarms deactivated
22,160,5-6-7,Sensors alarms deactivated
22,161,5-6-7,Sensors alarms deactivated
22,162,5-6-7,Sensors alarms deactivated
21,163,6-7,Sensors alarms deactivated
21,164,6-7,Sensors alarms deactivated
21,165,6-7,Sensors alarms deactivated
21,166,6-7,Sensors alarms deactivated
21,167,6-7,Sensors alarms deactivated
21,168,6-7,Sensors alarms deactivated
20,169,6-7,Sensors alarms deactivated
20,170,6-7,Sensors alarms deactivated
20,171,6-7,Sensors alarms deactivated
20,172,6-7,Sensors alarms deactivated
20,173,6,Sensors alarms deactivated
20,174,6,Sensors alarms deactivated
19,175,5-6-7,Sensors alarms deactivated
19,176,5-6-7,Sensors alarms deactivated
19,177,5-6-7,Sensors alarms deactivated
19,178,5-6-7,Sensors alarms deactivated
19,179,5-6,Sensors alarms deactivated
19,180,5-6-7,Sensors alarms deactivated
1,181,6-7,Sensors alarms deactivated
1,182,6-7,Sensors alarms deactivated
1,183,6-7,Sensors alarms deactivated
1,184,6-7,Sensors alarms deactivated
1,185,6-7,Sensors alarms deactivated
1,186,6-7,Sensors alarms deactivated
2,187,6-7,Sensors alarms deactivated
2,188,6-7,Sensors alarms deactivated
2,189,6-7,Sensors alarms deactivated
2,190,6-7,Sensors alarms deactivated
2,191,6-7,Sensors alarms deactivated
2,192,6-7,Sensors alarms deactivated
3,193,6-7,Sensors alarms deactivated
3,194,6-7,Sensors alarms deactivated
3,195,6-7,Sensors alarms deactivated
3,196,6-7,Sensors alarms deactivated
3,197,6-7,Sensors alarms deactivated
3,198,6-7,Sensors alarms deactivated
4,199,6-7,Sensors alarms deactivated
4,200,6-7,Sensors alarms deactivated
4,201,6,Sensors alarms deactivated
4,202,6-7,Sensors alarms deactivated
4,203,6-7,Sensors alarms deactivated
4,204,6,Sensors alarms deactivated
5,205,6-7,Sensors alarms deactivated
5,206,6-7,Sensors alarms deactivated
5,207,6-7,Sensors alarms deactivated
5,208,6-7,Sensors alarms deactivated
5,209,6-7,Sensors alarms deactivated
5,210,6-7,Sensors alarms deactivated
6,211,6-7,Sensors alarms deactivated
6,212,6-7,Sensors alarms deactivated
6,213,6-7,Sensors alarms deactivated
6,214,6-7,Sensors alarms deactivated
6,215,6-7,Sensors alarms deactivated
6,216,6-7,Sensors alarms deactivated

Silo,Cable,Sensor,Value (°C)
36,001,1,30.0
36,001,2,30.5
36,001,3,31.0
36,001,4,31.5
36,001,5,31.5
36,001,6,31.5
36,001,7,32.0
36,002,1,30.0
36,002,2,30.5
36,002,3,31.0
36,002,4,31.5
36,002,5,31.5
36,002,6,32.0
36,002,7,31.5
36,003,1,30.0
36,003,2,30.5
36,003,3,31.0
36,003,4,31.5
36,003,5,31.5
36,003,6,31.5
36,003,7,30.0
36,004,1,29.5
36,004,2,30.0
36,004,3,31.0
36,004,4,31.5
36,004,5,31.5
36,004,6,31.5
36,004,7,32.0
36,005,1,29.7
36,005,2,30.4
36,005,3,30.9
36,005,4,31.3
36,005,5,31.5
36,005,6,31.7
36,005,7,26.3
36,006,1,29.5
36,006,2,30.5
36,006,3,31.0
36,006,4,31.0
36,006,5,35.0
36,006,6,35.5
36,006,7,37.5
35,007,1,29.5
35,007,2,31.0
35,007,3,32.0
35,007,4,33.5
35,007,5,34.5
35,007,6,36.0
35,007,7,36.0
35,008,1,29.5
35,008,2,31.0
35,008,3,32.0
35,008,4,33.0
35,008,5,34.0
35,008,6,35.0
35,009,1,29.5
35,009,2,31.0
35,009,3,32.0
35,009,4,33.5
35,009,5,34.5
35,009,6,35.5
35,009,7,34.5
35,010,1,29.5
35,010,2,30.5
35,010,3,31.5
35,010,4,33.5
35,010,5,34.5
35,010,6,36.0
35,010,7,35.0
35,011,1,29.0
35,011,2,31.0
35,011,3,32.0
35,011,4,33.0
35,011,5,35.0
35,011,6,35.5
35,011,7,34.0
35,012,1,29.0
35,012,2,30.5
35,012,3,32.0
35,012,4,32.8
35,012,5,34.5
35,012,6,35.0
35,012,7,36.5
34,013,1,30.5
34,013,2,31.6
34,013,3,32.5
34,013,4,33.0
34,013,5,33.6
34,013,6,34.2
34,013,7,31.9
34,014,1,30.0
34,014,2,31.5
34,014,3,32.5
34,014,4,33.0
34,014,5,33.5
34,014,6,34.0
34,014,7,34.5
34,015,1,30.2
34,015,2,31.4
34,015,3,32.4
34,015,4,32.8
34,015,5,33.3
34,015,6,33.9
34,015,7,34.6
34,016,1,30.0
34,016,2,31.5
34,016,3,32.0
34,016,4,33.0
34,016,5,33.0
34,016,6,34.0
34,016,7,33.0
34,017,1,30.5
34,017,2,31.3
34,017,3,32.1
34,017,4,32.7
34,017,5,33.1
34,017,6,33.6
34,017,7,34.9
34,018,1,30.0
34,018,2,31.0
34,018,3,32.0
34,018,4,32.0
34,018,5,33.0
34,018,6,33.0
34,018,7,34.0
33,019,1,29.7
33,019,2,30.8
33,019,3,31.6
33,019,4,32.1
33,019,5,32.4
33,019,6,32.8
33,019,7,32.3
33,020,1,29.5
33,020,2,30.7
33,020,3,31.3
33,020,4,31.6
33,020,5,32.3
33,020,6,32.6
33,020,7,32.9
33,021,1,30.0
33,021,2,30.5
33,021,3,31.0
33,021,4,32.0
33,021,5,32.0
33,021,6,33.0
33,021,7,30.5
33,022,1,29.4
33,022,2,30.6
33,022,3,31.1
33,022,4,31.7
33,022,5,32.1
33,022,6,32.6
33,022,7,33.6
33,023,1,29.3
33,023,2,30.4
33,023,3,31.0
33,023,4,31.6
33,023,5,31.9
33,023,6,32.4
33,023,7,33.3
33,024,1,29.3
33,024,2,30.4
33,024,3,30.9
33,024,4,31.6
33,024,5,31.8
33,024,6,32.3
33,024,7,32.1
32,025,1,28.9
32,025,2,29.8
32,025,3,30.4
32,025,4,30.9
32,025,5,31.3
32,025,6,31.4
32,025,7,33.2
32,026,1,29.4
32,026,2,29.8
32,026,3,30.4
32,026,4,30.9
32,026,5,31.0
32,026,6,31.4
32,026,7,31.9
32,027,1,29.0
32,027,2,30.0
32,027,3,30.5
32,027,4,30.5
32,027,5,31.0
32,027,6,31.5
32,028,1,28.7
32,028,2,29.7
32,028,3,30.3
32,028,4,30.7
32,028,5,31.0
32,028,6,31.5
32,028,7,32.9
32,029,1,28.5
32,029,2,29.5
32,029,3,30.5
32,029,4,31.0
32,029,5,31.0
32,029,6,31.5
32,030,1,28.5
32,030,2,29.6
32,030,3,30.2
32,030,4,30.5
32,030,5,30.8
32,030,6,31.1
32,030,7,32.9
31,031,1,28.1
31,031,2,29.3
31,031,3,29.5
31,031,4,29.8
31,031,5,30.0
31,031,6,30.3
31,031,7,29.3
31,032,1,28.4
31,032,2,29.1
31,032,3,29.3
31,032,4,29.6
31,032,5,29.8
31,032,6,30.0
31,032,7,30.7
31,033,1,28.4
31,033,2,29.1
31,033,3,29.3
31,033,4,29.6
31,033,5,29.8
31,033,6,30.2
31,033,7,31.4
31,034,1,28.0
31,034,2,29.0
31,034,3,29.5
31,034,4,30.0
31,034,5,30.0
31,034,6,30.0
31,035,1,28.2
31,035,2,28.8
31,035,3,29.1
31,035,4,29.6
31,035,5,29.8
31,035,6,30.3
31,035,7,31.1
31,036,1,28.0
31,036,2,28.8
31,036,3,29.0
31,036,4,29.5
31,036,5,29.5
31,036,6,29.5
13,037,1,28.6
13,037,2,29.9
13,037,3,30.7
13,037,4,31.4
13,037,5,31.9
13,037,6,32.6
13,037,7,32.8
13,038,1,28.6
13,038,2,29.6
13,038,3,30.6
13,038,4,31.4
13,038,5,31.9
13,038,6,32.4
13,038,7,33.9
13,039,1,28.6
13,039,2,29.7
13,039,3,30.6
13,039,4,31.4
13,039,5,31.8
13,039,6,32.4
13,039,7,34.0
13,040,1,28.4
13,040,2,29.6
13,040,3,30.6
13,040,4,31.2
13,040,5,31.9
13,040,6,32.6
13,040,7,34.2
13,041,1,28.3
13,041,2,29.6
13,041,3,30.6
13,041,4,31.3
13,041,5,31.7
13,041,6,33.1
13,041,7,34.6
13,042,1,28.3
13,042,2,29.6
13,042,3,30.4
13,042,4,31.1
13,042,5,31.6
13,042,6,31.9
13,042,7,33.8
14,043,1,28.4
14,043,2,29.4
14,043,3,29.9
14,043,4,30.4
14,043,5,31.5
14,043,6,31.5
14,043,7,32.5
14,044,1,28.0
14,044,2,29.0
14,044,3,29.5
14,044,4,30.5
14,044,5,30.5
14,044,6,31.0
14,044,7,32.0
14,045,1,28.3
14,045,2,29.0
14,045,3,29.8
14,045,4,30.4
14,045,5,30.9
14,045,6,31.1
14,045,7,32.3
14,046,1,28.3
14,046,2,29.1
14,046,3,29.6
14,046,4,30.1
14,046,5,30.4
14,046,6,30.9
14,046,7,32.2
14,047,1,28.0
14,047,2,31.0
14,047,3,29.5
14,047,4,30.0
14,047,5,30.5
14,047,6,32.0
14,047,7,31.0
14,048,1,28.0
14,048,2,29.0
14,048,3,29.5
14,048,4,30.8
14,048,5,31.0
14,048,6,30.5
14,048,7,31.5
15,049,1,28.2
15,049,2,28.6
15,049,3,29.2
15,049,4,29.5
15,049,5,30.1
15,049,6,30.2
15,049,7,30.4
15,050,1,27.8
15,050,2,28.6
15,050,3,29.1
15,050,4,29.6
15,050,5,29.7
15,050,6,30.1
15,050,7,30.7
15,051,1,28.0
15,051,2,28.5
15,051,3,29.0
15,051,4,29.5
15,051,5,30.0
15,051,6,30.0
15,052,1,26.9
15,052,2,28.3
15,052,3,29.2
15,052,4,29.2
15,052,5,29.6
15,052,6,30.0
15,052,7,30.7
15,053,1,27.4
15,053,2,28.3
15,053,3,28.9
15,053,4,29.3
15,053,5,29.6
15,053,6,29.9
15,053,7,30.6
15,054,1,27.4
15,054,2,28.3
15,054,3,28.8
15,054,4,29.1
15,054,5,29.6
15,054,6,29.6
15,054,7,30.0
16,055,1,27.7
16,055,2,28.3
16,055,3,28.7
16,055,4,28.9
16,055,5,29.7
16,055,6,30.3
16,055,7,30.8
16,056,1,27.6
16,056,2,28.2
16,056,3,28.6
16,056,4,29.6
16,056,5,30.4
16,056,6,30.6
16,056,7,27.1
16,057,1,27.4
16,057,2,28.1
16,057,3,28.4
16,057,4,28.8
16,057,5,29.3
16,057,6,29.6
16,057,7,31.3
16,058,1,27.8
16,058,2,27.9
16,058,3,28.4
16,058,4,28.9
16,058,5,29.3
16,058,6,30.0
16,058,7,30.6
16,059,1,27.4
16,059,2,27.8
16,059,3,28.8
16,059,4,28.6
16,059,5,29.6
16,059,6,29.7
16,059,7,30.7
16,060,1,27.3
16,060,2,27.8
16,060,3,28.1
16,060,4,28.5
16,060,5,29.3
16,060,6,29.7
16,060,7,29.9
17,061,1,27.0
17,061,2,27.5
17,061,3,28.5
17,061,4,28.5
17,061,5,28.5
17,061,6,29.5
17,061,7,28.0
17,062,1,27.0
17,062,2,27.9
17,062,3,28.1
17,062,4,28.6
17,062,5,28.6
17,062,6,28.9
17,062,7,28.7
17,063,1,27.1
17,063,2,27.7
17,063,3,28.2
17,063,4,28.5
17,063,5,28.6
17,063,6,29.0
17,063,7,29.7
17,064,1,26.9
17,064,2,27.6
17,064,3,27.9
17,064,4,28.3
17,064,5,28.6
17,064,6,28.9
17,064,7,30.2
17,065,1,27.0
17,065,2,27.6
17,065,3,28.0
17,065,4,28.4
17,065,5,28.8
17,065,6,29.0
17,065,7,29.8
17,066,1,27.3
17,066,2,27.5
17,066,3,28.0
17,066,4,28.5
17,066,5,28.5
17,066,6,29.0
18,067,1,27.6
18,067,2,28.1
18,067,3,32.1
18,067,4,28.8
18,067,5,28.9
18,067,6,29.0
18,067,7,29.9
18,068,1,27.4
18,068,2,28.1
18,068,3,28.4
18,068,4,28.6
18,068,5,28.9
18,068,6,29.1
18,068,7,29.9
18,069,1,27.6
18,069,2,28.1
18,069,3,28.4
18,069,4,28.6
18,069,5,28.9
18,069,6,29.1
18,069,7,30.2
18,070,1,27.5
18,070,2,28.0
18,070,3,28.0
18,070,4,28.5
18,070,5,28.5
18,070,6,29.0
18,071,1,27.6
18,071,2,27.8
18,071,3,28.3
18,071,4,28.5
18,071,5,32.6
18,071,6,32.9
18,071,7,32.1
18,072,1,30.4
18,072,2,31.3
18,072,3,31.7
18,072,4,32.1
18,072,5,32.4
18,072,6,32.8
18,072,7,32.3
30,073,1,29.3
30,073,2,31.0
30,073,3,32.0
30,073,4,32.9
30,073,5,33.7
30,073,6,34.3
30,073,7,37.2
30,074,1,29.5
30,074,2,30.5
30,074,3,32.0
30,074,4,33.0
30,074,5,33.5
30,074,6,34.0
30,075,1,29.6
30,075,2,31.0
30,075,3,31.9
30,075,4,32.9
30,075,5,33.5
30,075,6,34.2
30,075,7,35.5
30,076,1,29.0
30,076,2,30.5
30,076,3,32.0
30,076,4,32.5
30,076,5,33.5
30,076,6,34.0
30,076,7,34.5
30,077,1,29.2
30,077,2,30.8
30,077,3,31.8
30,077,4,32.6
30,077,5,33.3
30,077,6,33.7
30,077,7,34.7
30,078,1,29.4
30,078,2,30.7
30,078,3,31.8
30,078,4,32.6
30,078,5,33.1
30,078,6,33.7
30,078,7,34.4
29,079,1,27.9
29,079,2,29.6
29,079,3,30.8
29,079,4,31.7
29,079,5,32.4
29,079,6,32.9
29,079,7,33.7
29,080,1,28.1
29,080,2,29.6
29,080,3,30.7
29,080,4,31.6
29,080,5,32.3
29,080,6,32.7
29,080,7,33.0
29,081,1,28.0
29,081,2,29.7
29,081,3,30.6
29,081,4,31.5
29,081,5,32.2
29,081,6,32.7
29,081,7,32.9
29,082,1,27.8
29,082,2,29.2
29,082,3,30.3
29,082,4,31.3
29,082,5,31.9
29,082,6,32.6
29,082,7,33.6
29,083,1,27.5
29,083,2,29.0
29,083,3,30.5
29,083,4,31.5
29,083,5,32.0
29,083,6,32.5
29,083,7,32.0
29,084,1,27.8
29,084,2,29.5
29,084,3,30.6
29,084,4,31.3
29,084,5,31.9
29,084,6,32.4
29,084,7,32.9
28,085,1,28.0
28,085,2,29.3
28,085,3,30.4
28,085,4,31.1
28,085,5,31.5
28,085,6,31.8
28,085,7,32.6
28,086,1,28.1
28,086,2,29.2
28,086,3,30.3
28,086,4,30.8
28,086,5,31.3
28,086,6,31.7
28,086,7,31.8
28,087,1,27.9
28,087,2,29.2
28,087,3,30.2
28,087,4,30.9
28,087,5,31.3
28,087,6,31.6
28,087,7,32.7
28,088,1,27.5
28,088,2,29.0
28,088,3,30.0
28,088,4,31.0
28,088,5,31.0
28,088,6,31.5
28,088,7,32.0
28,089,1,27.8
28,089,2,29.2
28,089,3,30.1
28,089,4,30.6
28,089,5,31.0
28,089,6,31.4
28,089,7,32.9
28,090,1,27.5
28,090,2,31.5
28,090,3,33.0
28,090,4,34.3
28,090,5,35.5
28,090,6,37.0
27,091,1,29.0
27,091,2,31.0
27,091,3,32.0
27,091,4,33.5
27,091,5,35.3
27,091,6,36.5
27,092,1,29.0
27,092,2,30.5
27,092,3,32.0
27,092,4,33.5
27,092,5,34.5
27,092,6,36.3
27,092,7,38.0
27,093,1,29.0
27,093,2,31.0
27,093,3,32.0
27,093,4,33.5
27,093,5,35.0
27,093,6,36.0
27,093,7,37.5
27,094,1,29.5
27,094,2,30.5
27,094,3,32.5
27,094,4,33.5
27,094,5,35.0
27,094,6,36.0
27,095,1,29.0
27,095,2,30.5
27,095,3,32.0
27,095,4,33.5
27,095,5,35.0
27,095,6,36.0
27,096,1,28.7
27,096,2,30.6
27,096,3,31.9
27,096,4,33.2
27,096,5,34.4
27,096,6,35.8
27,096,7,38.5
26,097,1,27.9
26,097,2,29.8
26,097,3,31.2
26,097,4,32.3
26,097,5,33.4
26,097,6,34.6
26,097,7,36.1
26,098,1,27.7
26,098,2,29.4
26,098,3,30.9
26,098,4,32.2
26,098,5,32.9
26,098,6,34.1
26,098,7,38.0
26,099,1,27.8
26,099,2,29.5
26,099,3,30.8
26,099,4,32.0
26,099,5,33.1
26,099,6,34.2
26,099,7,36.6
26,100,1,27.8
26,100,2,29.6
26,100,3,30.9
26,100,4,32.1
26,100,5,33.0
26,100,6,34.2
26,100,7,36.7
26,101,1,27.8
26,101,2,29.6
26,101,3,31.1
26,101,4,32.1
26,101,5,33.1
26,101,6,34.2
26,101,7,35.7
26,102,1,27.5
26,102,2,29.5
26,102,3,31.0
26,102,4,31.5
26,102,5,33.0
26,102,6,34.0
26,102,7,37.0
25,103,1,30.2
25,103,2,31.6
25,103,3,32.4
25,103,4,33.1
25,103,5,33.6
25,103,6,34.4
25,103,7,35.1
25,104,1,30.0
25,104,2,31.5
25,104,3,32.0
25,104,4,33.0
25,104,5,33.5
25,104,6,33.5
25,105,1,30.0
25,105,2,31.0
25,105,3,32.0
25,105,4,33.0
25,105,5,33.0
25,105,6,33.8
25,106,1,29.9
25,106,2,31.4
25,106,3,32.1
25,106,4,32.8
25,106,5,33.4
25,106,6,34.3
25,106,7,34.4
25,107,1,30.0
25,107,2,31.0
25,107,3,32.0
25,107,4,32.5
25,107,5,33.5
25,107,6,33.5
25,108,1,30.0
25,108,2,31.5
25,108,3,32.5
25,108,4,33.0
25,108,5,33.5
25,108,6,34.5
7,109,1,26.6
7,109,2,27.9
7,109,3,28.8
7,109,4,29.4
7,109,5,30.0
7,109,6,30.4
7,109,7,29.3
7,110,1,26.6
7,110,2,29.8
7,110,3,31.1
7,110,4,32.4
7,110,5,33.7
7,110,6,35.1
7,110,7,35.7
7,111,1,28.1
7,111,2,29.9
7,111,3,31.1
7,111,4,32.3
7,111,5,33.7
7,111,6,34.9
7,111,7,37.3
7,112,1,27.8
7,112,2,29.6
7,112,3,30.9
7,112,4,32.3
7,112,5,33.5
7,112,6,34.8
7,112,7,37.3
7,113,1,27.9
7,113,2,29.8
7,113,3,31.0
7,113,4,32.3
7,113,5,33.6
7,113,6,34.9
7,113,7,37.7
7,114,1,27.9
7,114,2,29.7
7,114,3,31.0
7,114,4,32.4
7,114,5,33.6
7,114,6,34.9
7,114,7,36.1
8,115,1,27.8
8,115,2,29.6
8,115,3,30.9
8,115,4,32.1
8,115,5,33.2
8,115,6,34.6
8,115,7,34.5
8,116,1,28.0
8,116,2,29.5
8,116,3,30.5
8,116,4,32.0
8,117,1,27.8
8,117,2,29.6
8,117,3,30.9
8,117,4,32.0
8,117,5,33.1
8,117,6,34.0
8,117,7,35.3
8,118,1,27.6
8,118,2,29.4
8,118,3,30.7
8,118,4,31.8
8,118,5,32.8
8,118,6,33.9
8,118,7,35.9
8,119,1,27.8
8,119,2,29.4
8,119,3,30.8
8,119,4,31.9
8,119,5,32.9
8,119,6,34.1
8,119,7,35.6
8,120,1,27.6
8,120,2,29.4
8,120,3,30.8
8,120,4,31.8
8,120,5,32.9
8,120,6,34.1
8,120,7,35.5
9,121,1,28.1
9,121,2,29.4
9,121,3,30.6
9,121,4,31.7
9,121,5,32.5
9,121,6,33.5
9,121,7,34.1
9,122,1,28.0
9,122,2,29.4
9,122,3,30.5
9,122,4,31.4
9,122,5,32.4
9,122,6,33.2
9,122,7,33.7
9,123,1,28.0
9,123,2,29.3
9,123,3,30.5
9,123,4,31.4
9,123,5,32.4
9,123,6,33.1
9,123,7,34.3
9,124,1,27.8
9,124,2,29.3
9,124,3,30.4
9,124,4,31.3
9,124,5,32.3
9,124,6,33.0
9,124,7,34.8
9,125,1,27.8
9,125,2,29.3
9,125,3,30.3
9,125,4,31.3
9,125,5,32.1
9,125,6,33.1
9,125,7,34.9
9,126,1,27.8
9,126,2,29.3
9,126,3,30.4
9,126,4,31.3
9,126,5,32.2
9,126,6,32.8
9,126,7,32.3
10,127,1,27.9
10,127,2,29.2
10,127,3,30.2
10,127,4,31.0
10,127,5,31.8
10,127,6,32.4
10,127,7,32.8
10,128,1,27.9
10,128,2,29.1
10,128,3,30.2
10,128,4,30.9
10,128,5,31.4
10,128,6,32.1
10,128,7,32.9
10,129,1,27.7
10,129,2,29.1
10,129,3,30.1
10,129,4,30.8
10,129,5,31.5
10,129,6,32.2
10,129,7,33.1
10,130,1,27.5
10,130,2,29.0
10,130,3,30.0
10,130,4,30.8
10,130,5,31.0
10,130,6,32.0
10,131,1,27.6
10,131,2,28.9
10,131,3,29.9
10,131,4,30.8
10,131,5,31.3
10,131,6,32.0
10,131,7,33.3
10,132,1,27.5
10,132,2,29.0
10,132,3,30.0
10,132,4,30.5
10,132,5,31.5
10,132,6,32.0
11,133,1,26.5
11,133,2,27.8
11,133,3,28.6
11,133,4,29.1
11,133,5,29.9
11,133,6,31.1
11,133,7,31.8
11,134,1,26.4
11,134,2,27.7
11,134,3,28.3
11,134,4,29.0
11,134,5,30.3
11,134,6,31.4
11,134,7,30.9
11,135,1,26.3
11,135,2,27.5
11,135,3,28.5
11,135,4,29.5
11,135,5,30.0
11,135,6,30.5
11,136,1,26.4
11,136,2,27.6
11,136,3,28.4
11,136,4,29.0
11,136,5,29.6
11,136,6,30.0
11,136,7,31.9
11,137,1,26.2
11,137,2,27.6
11,137,3,28.4
11,137,4,29.0
11,137,5,30.3
11,137,6,30.9
11,137,7,30.7
11,138,1,26.3
11,138,2,27.3
11,138,3,28.2
11,138,4,28.9
11,138,5,30.2
11,138,6,30.9
11,138,7,31.4
12,139,1,29.0
12,139,2,30.8
12,139,3,31.5
12,139,4,31.0
12,139,5,31.5
12,139,6,32.0
12,140,1,28.4
12,140,2,29.1
12,140,3,29.8
12,140,4,29.9
12,140,5,30.1
12,140,6,31.3
12,140,7,32.0
